1413394882.705761 0.000028 0.000058 0.000054 0.797862 0.011205 0.602565 -0.014365
1413394882.805761 0.000020 0.000122 0.000246 0.797883 0.011324 0.602535 -0.014332
1413394882.905761 -0.000115 0.000227 0.000458 0.797872 0.011231 0.602555 -0.014211
1413394883.005761 0.000809 0.000761 0.001075 0.798016 0.011518 0.602349 -0.014581
1413394883.105761 0.000911 0.000721 0.001108 0.798023 0.011683 0.602334 -0.014729
1413394883.205761 0.001111 0.000874 0.001419 0.797962 0.011744 0.602413 -0.014756
1413394883.305761 0.001049 0.000810 0.001373 0.797991 0.011812 0.602369 -0.014915
1413394883.405761 0.000985 0.000964 0.001297 0.797999 0.011894 0.602354 -0.015048
1413394883.505761 0.001112 0.001182 0.001472 0.798002 0.011956 0.602347 -0.015086
1413394883.605761 0.001465 0.001554 0.001709 0.798269 0.012337 0.601992 -0.014872
1413394883.705761 0.002003 0.001278 0.002502 0.798236 0.012053 0.602030 -0.015299
1413394883.805761 0.001488 0.001172 0.001954 0.798264 0.012169 0.601995 -0.015075
1413394883.905761 0.001280 0.000699 0.001736 0.798176 0.012049 0.602112 -0.015188
1413394884.005761 0.001266 0.000828 0.001830 0.798235 0.012142 0.602033 -0.015171
1413394884.105761 0.001246 0.000864 0.001816 0.798224 0.012099 0.602047 -0.015201
1413394884.205761 0.001158 0.000768 0.001734 0.798196 0.012142 0.602082 -0.015276
1413394884.305761 0.001480 0.000973 0.002264 0.798325 0.012304 0.601905 -0.015387
1413394884.405761 0.001653 0.000894 0.002437 0.798359 0.012372 0.601856 -0.015469
1413394884.505761 0.001656 0.000815 0.002249 0.798446 0.012251 0.601748 -0.015251
1413394884.605761 0.001577 0.000645 0.002115 0.798389 0.012342 0.601817 -0.015461
1413394884.705761 0.001592 0.000707 0.002163 0.798400 0.012383 0.601801 -0.015475
1413394884.805761 0.001437 0.000507 0.001672 0.798419 0.012430 0.601774 -0.015548
1413394884.905761 0.001694 0.000658 0.002235 0.798405 0.012374 0.601794 -0.015518
1413394885.005761 0.001344 0.000535 0.001816 0.798284 0.012369 0.601951 -0.015644
1413394885.105761 0.001442 0.000507 0.001813 0.798356 0.012359 0.601854 -0.015721
1413394885.205761 0.001565 0.000829 0.001778 0.798377 0.012547 0.601818 -0.015886
1413394885.305761 0.001768 0.001025 0.002039 0.798348 0.012583 0.601855 -0.015891
1413394885.405761 0.001908 0.001248 0.001942 0.798313 0.012619 0.601897 -0.016024
1413394885.505761 0.001623 0.001044 0.001215 0.798399 0.012760 0.601776 -0.016180
1413394885.605761 0.001947 0.001372 0.002058 0.798343 0.012835 0.601851 -0.016082
1413394885.705761 0.001819 0.000833 0.002433 0.798439 0.012821 0.601721 -0.016214
1413394885.805761 0.002177 0.001212 0.002571 0.798431 0.012792 0.601731 -0.016253
1413394885.905761 0.001773 0.000602 0.002031 0.798541 0.012934 0.601582 -0.016235
1413394886.005761 0.001746 0.000223 0.002548 0.798703 0.012826 0.601361 -0.016515
1413394886.105761 0.002258 0.000244 0.003115 0.798831 0.013216 0.601180 -0.016617
1413394886.205761 0.002190 0.000280 0.002980 0.799031 0.012941 0.600926 -0.016441
1413394886.305761 0.002455 0.000224 0.003136 0.799360 0.012863 0.600496 -0.016189
1413394886.405761 0.002679 0.000155 0.003149 0.800028 0.012301 0.599635 -0.015550
1413394886.505761 0.003926 0.000574 0.004105 0.800332 0.012408 0.599218 -0.015873
1413394886.605761 0.004103 0.000243 0.003533 0.801152 0.012356 0.598118 -0.016045
1413394886.705761 0.004411 0.000131 0.003500 0.801759 0.012934 0.597283 -0.016383
1413394886.805761 0.005166 0.000164 0.003877 0.802908 0.013089 0.595722 -0.016832
1413394886.905761 0.006355 -0.000201 0.004109 0.804323 0.013651 0.593819 -0.016066
1413394887.005761 0.001863 -0.001259 0.001871 0.806728 0.012780 0.590558 -0.016403
1413394887.105761 -0.000681 -0.001753 0.003168 0.811657 0.013178 0.583834 -0.013349
1413394887.205761 -0.004561 -0.004242 0.013837 0.812687 0.013288 0.582467 -0.009794
1413394887.305761 -0.007743 -0.003441 0.024825 0.811688 0.014603 0.583882 -0.005547
1413394887.405761 -0.011605 -0.003448 0.045609 0.814753 0.016616 0.579553 -0.004461
1413394887.505761 -0.015588 -0.002823 0.081990 0.814749 0.019785 0.579461 -0.004159
1413394887.605761 -0.018632 0.000281 0.127128 0.819607 0.020551 0.572551 -0.002884
1413394887.705761 -0.018260 0.007117 0.174036 0.829287 0.016385 0.558574 0.002975
1413394887.805761 -0.013635 0.017596 0.215651 0.838900 0.009167 0.544130 0.009264
1413394887.905761 -0.003920 0.030936 0.248836 0.845867 0.004576 0.533097 0.017198
1413394888.005761 0.012792 0.047766 0.276470 0.848620 -0.003944 0.528373 0.025490
1413394888.105761 0.032974 0.064743 0.299568 0.842223 -0.007171 0.538169 0.031349
1413394888.205761 0.057649 0.082850 0.325342 0.833756 -0.009846 0.550832 0.036586
1413394888.305761 0.086923 0.102702 0.354392 0.830834 -0.008759 0.555096 0.038812
1413394888.405761 0.117774 0.125302 0.384731 0.830208 -0.009021 0.555979 0.039504
1413394888.505761 0.151218 0.149727 0.415414 0.830259 -0.010868 0.555952 0.038329
1413394888.605761 0.189289 0.175102 0.437127 0.830929 -0.015077 0.555052 0.035304
1413394888.705761 0.230220 0.200887 0.441814 0.827436 -0.016030 0.560431 0.031782
1413394888.805761 0.276422 0.226006 0.441254 0.820932 -0.020063 0.570115 0.025239
1413394888.905761 0.323916 0.250633 0.443466 0.815642 -0.021838 0.577898 0.016875
1413394889.005761 0.368384 0.276236 0.448654 0.813409 -0.019360 0.581341 0.005801
1413394889.105761 0.410187 0.300320 0.456649 0.811819 -0.016827 0.583652 -0.004096
1413394889.205761 0.452388 0.321955 0.469459 0.809084 -0.009356 0.587595 -0.005285
1413394889.305761 0.493172 0.338253 0.487158 0.790947 -0.005378 0.611859 -0.001875
1413394889.405761 0.522451 0.352739 0.511871 0.759901 -0.001008 0.650038 -0.001084
1413394889.505761 0.534893 0.364111 0.536022 0.737190 0.001260 0.675673 0.003830
1413394889.605761 0.523445 0.375710 0.554173 0.756217 0.001660 0.654265 0.008416
1413394889.705761 0.490620 0.388444 0.571550 0.795870 -0.000403 0.605356 0.011597
1413394889.805761 0.448211 0.403059 0.590687 0.834736 -0.002393 0.550516 0.011952
1413394889.905761 0.410762 0.418079 0.611676 0.862222 -0.006041 0.506384 0.010550
1413394890.005761 0.388779 0.432634 0.628222 0.881072 -0.008939 0.472827 0.008144
1413394890.105761 0.386857 0.443887 0.634666 0.892697 -0.012707 0.450457 0.004355
1413394890.205761 0.412840 0.453154 0.638143 0.882606 -0.018223 0.469761 0.000165
1413394890.305761 0.466155 0.460114 0.636086 0.855761 -0.028656 0.516532 -0.006778
1413394890.405761 0.535097 0.460631 0.627985 0.820607 -0.042098 0.569874 -0.008640
1413394890.505761 0.610323 0.445883 0.615152 0.780868 -0.078967 0.619269 0.022707
1413394890.605761 0.665426 0.415801 0.599458 0.748327 -0.097048 0.653781 0.056208
1413394890.705761 0.692580 0.381228 0.583056 0.728519 -0.098624 0.672149 0.088025
1413394890.805761 0.691150 0.350974 0.567954 0.737092 -0.095022 0.660651 0.105861
1413394890.905761 0.664507 0.328629 0.549929 0.773163 -0.100196 0.616738 0.108694
1413394891.005761 0.625838 0.314447 0.533516 0.815266 -0.106093 0.558943 0.108021
1413394891.105761 0.590127 0.302007 0.520271 0.846600 -0.110605 0.509916 0.104980
1413394891.205761 0.570278 0.286368 0.509605 0.864899 -0.114112 0.478443 0.100098
1413394891.305761 0.574224 0.259835 0.503479 0.872756 -0.115482 0.463442 0.100902
1413394891.405761 0.605086 0.229256 0.503794 0.866808 -0.111539 0.473670 0.108810
1413394891.505761 0.660388 0.194978 0.508394 0.849288 -0.106890 0.503848 0.115851
1413394891.605761 0.731499 0.158946 0.514126 0.830551 -0.098152 0.534745 0.120826
1413394891.705761 0.811373 0.125446 0.518897 0.818777 -0.090100 0.553547 0.122765
1413394891.805761 0.880207 0.077851 0.529921 0.812925 -0.099659 0.557712 0.134827
1413394891.905761 0.968925 0.063704 0.546363 0.799749 -0.090514 0.577576 0.136436
1413394892.005761 1.050146 0.045295 0.578666 0.782972 -0.084987 0.599807 0.141293
1413394892.105761 1.128517 0.040846 0.610613 0.771672 -0.075234 0.616449 0.137304
1413394892.205761 1.191068 0.036621 0.649397 0.770082 -0.062019 0.620545 0.134353
1413394892.305761 1.249030 0.051712 0.678202 0.772304 -0.041950 0.623306 0.115222
1413394892.405761 1.291936 0.078132 0.691329 0.775700 -0.017821 0.624361 0.090252
1413394892.505761 1.322775 0.114539 0.687779 0.778474 0.010098 0.624803 0.059134
1413394892.605761 1.341112 0.155729 0.681926 0.785319 0.040845 0.617192 0.026062
1413394892.705761 1.346771 0.201591 0.679409 0.793675 0.074049 0.603766 -0.007992
1413394892.805761 1.345814 0.247702 0.684013 0.800015 0.108206 0.588875 -0.038651
1413394892.905761 1.339972 0.295890 0.692784 0.803240 0.142207 0.574638 -0.066130
1413394893.005761 1.327468 0.346552 0.701768 0.806701 0.178473 0.555820 -0.091898
1413394893.105761 1.306801 0.401288 0.714227 0.801301 0.220734 0.543775 -0.116196
1413394893.205761 1.259680 0.457403 0.728365 0.785856 0.273613 0.533411 -0.151787
1413394893.305761 1.239161 0.512940 0.744451 0.773891 0.302001 0.529018 -0.173286
1413394893.405761 1.223155 0.573294 0.763279 0.757724 0.321089 0.536737 -0.186198
1413394893.505761 1.200240 0.634558 0.781438 0.741485 0.339809 0.546056 -0.191186
1413394893.605761 1.175354 0.700554 0.789355 0.729165 0.352884 0.554956 -0.189247
1413394893.705761 1.141622 0.767674 0.787349 0.716334 0.363864 0.567621 -0.179653
1413394893.805761 1.096093 0.838750 0.779642 0.707834 0.366533 0.578403 -0.173419
1413394893.905761 1.043570 0.924386 0.766084 0.708644 0.359803 0.581884 -0.172558
1413394894.005761 0.969330 1.008282 0.756649 0.706734 0.356040 0.583007 -0.184025
1413394894.105761 0.877399 1.098235 0.745359 0.701073 0.357866 0.582882 -0.201683
1413394894.205761 0.776843 1.190510 0.727668 0.700599 0.358760 0.571160 -0.232869
1413394894.305761 0.664424 1.281243 0.706864 0.701402 0.365021 0.551075 -0.266667
1413394894.405761 0.541675 1.364276 0.684476 0.697817 0.379087 0.532308 -0.293247
1413394894.505761 0.422935 1.438161 0.655676 0.693908 0.398846 0.513305 -0.309728
1413394894.605761 0.303342 1.502689 0.624526 0.686926 0.419361 0.498042 -0.322835
1413394894.705761 0.186671 1.562125 0.591120 0.675019 0.438052 0.491276 -0.333326
1413394894.805761 0.071129 1.610571 0.557181 0.664152 0.455139 0.488376 -0.336510
1413394894.905761 -0.044255 1.659393 0.524797 0.660503 0.466774 0.480463 -0.339135
1413394895.005761 -0.159036 1.704629 0.492850 0.664724 0.468161 0.467601 -0.346866
1413394895.105761 -0.272686 1.743445 0.464799 0.669597 0.467504 0.458098 -0.351035
1413394895.205761 -0.379738 1.781050 0.441790 0.674552 0.466073 0.452472 -0.350748
1413394895.305761 -0.478945 1.817539 0.424457 0.675802 0.462768 0.456323 -0.347716
1413394895.405761 -0.573947 1.854186 0.412080 0.668809 0.469871 0.473232 -0.328585
1413394895.505761 -0.668857 1.890096 0.408912 0.665663 0.474776 0.483708 -0.312262
1413394895.605761 -0.767008 1.924779 0.418756 0.667620 0.474125 0.486737 -0.304264
1413394895.705761 -0.866280 1.964008 0.444306 0.675279 0.467062 0.480728 -0.307818
1413394895.805761 -0.969802 2.006617 0.482109 0.681188 0.461103 0.474603 -0.313238
1413394895.905761 -1.072010 2.050098 0.517220 0.682823 0.457962 0.472809 -0.316978
1413394896.005761 -1.170760 2.096427 0.540469 0.681785 0.457282 0.473604 -0.319001
1413394896.105761 -1.268144 2.143102 0.551578 0.681018 0.458116 0.472647 -0.320857
1413394896.205761 -1.363022 2.190070 0.551351 0.680974 0.459188 0.471408 -0.321241
1413394896.305761 -1.456506 2.237472 0.541603 0.687583 0.448970 0.460070 -0.337626
1413394896.405761 -1.543822 2.282488 0.530507 0.696851 0.435646 0.444131 -0.356872
1413394896.505761 -1.616994 2.326112 0.520108 0.704419 0.424160 0.430489 -0.372238
1413394896.605761 -1.675005 2.363696 0.502789 0.712284 0.410394 0.415385 -0.389466
1413394896.705761 -1.713619 2.394997 0.476634 0.719086 0.394738 0.400364 -0.408419
1413394896.805761 -1.728337 2.415147 0.442157 0.725062 0.379378 0.386416 -0.425488
1413394896.905761 -1.711197 2.424687 0.406178 0.724411 0.368043 0.386677 -0.436180
1413394897.005761 -1.661455 2.418203 0.373837 0.724626 0.361159 0.384000 -0.443876
1413394897.105761 -1.574804 2.398844 0.348390 0.726711 0.360112 0.380927 -0.443965
1413394897.205761 -1.451727 2.366316 0.329947 0.724223 0.367089 0.388587 -0.435599
1413394897.305761 -1.295444 2.323060 0.317996 0.714023 0.393272 0.414481 -0.404615
1413394897.405761 -1.118330 2.271752 0.311780 0.696250 0.422550 0.448708 -0.367896
1413394897.505761 -0.932575 2.216568 0.310043 0.681833 0.441410 0.470708 -0.344521
1413394897.605761 -0.746264 2.160869 0.311648 0.675372 0.451519 0.478870 -0.332696
1413394897.705761 -0.562199 2.106379 0.318787 0.669580 0.453668 0.485517 -0.331846
1413394897.805761 -0.382578 2.049805 0.330405 0.663734 0.454129 0.492096 -0.333265
1413394897.905761 -0.208727 1.991114 0.347419 0.659181 0.453263 0.497005 -0.336182
1413394898.005761 -0.041392 1.928844 0.368913 0.655881 0.453145 0.500860 -0.337075
1413394898.105761 0.117964 1.863455 0.392278 0.656373 0.457190 0.499961 -0.331949
1413394898.205761 0.267866 1.794217 0.417096 0.653795 0.464507 0.501394 -0.324638
1413394898.305761 0.408317 1.726822 0.446693 0.644375 0.476618 0.510066 -0.312169
1413394898.405761 0.535086 1.658789 0.474779 0.631279 0.494194 0.516444 -0.300907
1413394898.505761 0.643233 1.593965 0.504815 0.618513 0.514783 0.513729 -0.297529
1413394898.605761 0.733658 1.532767 0.533306 0.605132 0.537740 0.505592 -0.298375
1413394898.705761 0.804253 1.475617 0.563258 0.596667 0.555477 0.495311 -0.300168
1413394898.805761 0.856454 1.426058 0.594143 0.597463 0.567950 0.479036 -0.301655
1413394898.905761 0.888914 1.380820 0.629475 0.591625 0.581019 0.475158 -0.294314
1413394899.005761 0.899039 1.348539 0.664782 0.586081 0.591574 0.475602 -0.283466
1413394899.105761 0.889045 1.324707 0.693176 0.592050 0.595073 0.466102 -0.279489
1413394899.205761 0.860906 1.314189 0.711194 0.599484 0.596052 0.456010 -0.278202
1413394899.305761 0.814941 1.316629 0.721060 0.598951 0.597179 0.455738 -0.277378
1413394899.405761 0.752192 1.333347 0.721530 0.604408 0.588411 0.449742 -0.293592
1413394899.505761 0.674006 1.361476 0.710684 0.613257 0.577074 0.432818 -0.321822
